Participant,Stimuli,Attention,MW,NumFix,AvgFixDur,NumBlink,ClosedEyeDur,AvgPupDia,VarPupDia,OffStimFram,AvgSacAmp,AvgFixDisp,LastFixDur
9T,Singapore_3,1,0,9,175.92592592592595,7,211.90476190476195,3.3078283422133503,0.0946003532152542,1,9.276283171575342,0.1782170870732605,183.3333333333333
9T,India_3,0,1,11,183.3333333333333,6,144.44444444444446,3.51294445600666,0.100015633147174,3,11.07556471939536,0.2733786076168393,366.6666666666667
9T,Singapore_1,0,1,14,183.3333333333333,6,150.00000000000003,2.9761188117825257,0.0530061613072962,0,7.771587800005828,0.1972204920535381,183.3333333333333
9T,Mexico_1,0,1,9,207.40740740740745,6,200.0,3.8229524748665935,0.0588915102369246,0,4.424027476090442,0.1153841510994121,216.66666666666669
9T,HongKong_3,0,1,13,153.84615384615387,6,183.3333333333333,3.796672918857672,0.0542741764423915,25,11.157869725392509,0.3789434594138665,33.333333333333336
10H,London_3,0,1,12,309.72222222222223,2,141.66666666666669,3.221764123060678,0.0528222145912566,0,4.451511417954407,0.1858879333918256,166.66666666666669
10H,France_3,1,0,14,311.9047619047619,0,0.0,3.2342676289876304,0.0899067857435078,0,5.341472564684322,0.1610772671782565,216.66666666666669
10H,India_1,1,0,12,279.1666666666667,3,155.55555555555557,3.4999041929564068,0.0512996005527616,16,10.172484707536016,0.2322296933640547,416.6666666666667
10H,Vietnam_2,1,0,12,331.94444444444446,2,191.66666666666669,3.2006735870803613,0.1930197766120975,0,6.601346738579446,0.1980356381048028,866.6666666666667
10H,NYC_1,0,1,13,187.1794871794872,8,170.83333333333334,3.279575611589142,0.0881848753870793,0,6.364007065121501,0.2155916173685594,66.66666666666667
10H,Sweden_4,0,1,13,269.2307692307693,4,162.5,3.8982212461274246,0.0831926430335925,1,5.431080709404255,0.1713013039395546,233.3333333333333
10H,France_1,0,1,15,283.3333333333333,0,0.0,3.4143405151367188,0.0787945205706131,0,5.18968764323103,0.1356219933086741,100.0
10H,Russia_3,0,1,7,561.9047619047619,2,316.6666666666667,3.088531494140625,0.1120017499777121,0,4.708159661941938,0.082773296415602,850.0000000000001
10H,London_1,0,1,7,297.61904761904765,8,202.0833333333333,3.3179674809521966,0.2215718448747315,2,6.745158930168041,0.2276944714461783,33.333333333333336
10H,Singapore_1,0,1,8,533.3333333333334,1,150.0,3.088772016702239,0.0361024525535511,0,6.265084282606134,0.1332205979350907,716.6666666666667
10H,Russia_1,0,1,17,244.1176470588236,0,0.0,3.521118723551432,0.0502818811776707,0,3.734874183595247,0.1593271069178204,16.666666666666668
10H,HongKong_1,0,1,13,264.1025641025641,1,183.3333333333333,3.653208780631745,0.0865282905585557,3,7.701266066937809,0.225864629622224,116.66666666666669
10H,NYC_4,0,1,10,398.33333333333337,2,133.33333333333334,3.285926442750742,0.0782763702462756,2,6.253035554384791,0.1728324618585663,300.0
10H,Singapore_3,0,1,11,348.4848484848485,1,350.0,3.9260938356248594,0.0193466894754266,0,7.430814436048617,0.1882990924571375,16.666666666666668
10H,HongKong_3,0,1,5,216.66666666666669,3,1033.3333333333333,3.364980768274378,0.1726157317996338,13,5.935085680112128,0.1272695145446048,200.0
10H,Vietnam_1,0,1,11,398.48484848484856,1,83.33333333333334,3.565265409825212,0.0730743329997854,0,5.921963882380068,0.1288787550415231,300.0
10H,Brazil_1,0,1,11,354.54545454545456,1,200.0,3.2733666290389536,0.1090090462506068,0,6.303830035449098,0.14458166351769,50.0
10H,Brazil_3,0,1,8,254.16666666666669,4,570.8333333333334,3.7522496223449706,0.1024060850225608,0,5.664570678080394,0.087383016277777,116.66666666666669
10H,Italy_4,0,1,13,253.84615384615387,2,125.0,3.3508852530216826,0.0483277948228556,0,8.189904541589035,0.1697491214410041,33.333333333333336
10H,Mexico_3,0,1,7,319.0476190476191,2,1133.3333333333337,3.01640941478588,0.1529578864156655,0,5.658317074481581,0.0846665223967805,250.00000000000003
10H,Mexico_1,0,1,6,422.22222222222223,3,605.5555555555555,3.543960248351728,0.0874761665298328,4,11.728312616341132,0.2128031398839668,433.33333333333337
10H,Sweden_2,0,1,13,308.974358974359,2,166.66666666666669,3.711580058506557,0.0276464306976124,0,6.140530027317179,0.1279573532569894,266.6666666666667
10H,Italy_1,0,1,14,273.8095238095238,2,225.00000000000003,3.606399536132813,0.0492064621289233,0,2.969968740326905,0.1066014889927291,200.0
10H,India_3,0,1,11,169.69696969696972,4,362.5,3.9865972208859297,0.0253244464315923,29,6.716174320645408,0.2005029823514286,100.0
11S,London_3,1,0,18,239.81481481481484,0,0.0,4.618251546223958,0.0183466708084096,0,3.901307663828812,0.1068737719716153,83.33333333333334
11S,France_3,1,0,15,276.6666666666667,0,0.0,4.146327908621185,0.193241257224165,0,6.641706281440606,0.158480254910552,183.3333333333333
11S,France_1,1,0,12,345.8333333333333,0,0.0,4.268870886352947,0.0170007690555733,0,7.486481329535234,0.2011452277829329,266.6666666666667
11S,Brazil_1,1,0,14,301.1904761904762,0,0.0,4.4042312979299485,0.0089814005479838,0,6.466417397204799,0.2377046723502087,183.3333333333333
11S,Vietnam_2,1,0,16,243.75000000000003,1,83.33333333333334,4.008003286763924,0.0665415301994447,0,5.753825621202931,0.1407272929993154,233.3333333333333
11S,Russia_3,1,0,15,293.3333333333333,0,0.0,4.042497202555339,0.0120517515117918,0,3.461723645195725,0.1351726947503919,383.33333333333337
11S,Brazil_3,1,0,14,266.6666666666667,1,116.66666666666669,4.569370123567482,0.0254413064904731,5,10.332012392344488,0.2321603387413369,166.66666666666669
11S,Mexico_3,0,1,16,267.70833333333337,0,0.0,4.315190820885984,0.0341662078611359,0,6.156800322565149,0.2178173395392534,283.33333333333337
11S,Sweden_4,1,0,10,170.00000000000003,2,983.3333333333334,3.3070840381440663,0.0499581276168722,3,9.33594543859856,0.2196616608208684,100.0
11S,Singapore_3,1,0,3,1655.5555555555557,0,0.0,4.287871449788412,0.030200019402514,0,0.1977390589479694,0.0036584037273202,250.00000000000003
11S,London_1,1,0,20,200.8333333333333,1,83.33333333333334,4.044401726755155,0.0123398287629447,0,5.782494182085394,0.2058836776009601,166.66666666666669
11S,India_3,0,1,12,361.1111111111112,1,133.33333333333334,5.139167942412912,0.0113796753931825,0,2.046332976988852,0.093661811961384,483.33333333333337
11S,Sweden_2,0,1,7,164.28571428571428,3,588.8888888888889,3.581976586645776,0.0922460395341931,0,2.372070842091978,0.0862039272522961,150.0
11S,Italy_4,0,1,2,108.33333333333334,0,0.0,3.479751484848584,0.0429400824175905,0,0.3304080089745926,0.0055819958506717,100.0
11S,Russia_1,0,1,1,266.6666666666667,1,1933.3333333333333,3.548509164289994,0.0790595899061406,0,0.0,0.0,266.6666666666667
11S,Italy_1,0,1,13,347.43589743589746,0,0.0,5.08753662109375,0.0163884604455635,0,5.452387938941027,0.2016868470044202,483.33333333333337
11S,HongKong_3,1,0,12,318.0555555555556,1,100.0,4.694288325883269,0.158932214813813,5,6.02737732429287,0.1677882115537653,116.66666666666669
11S,India_1,1,0,8,468.75000000000006,0,0.0,4.439589535512255,0.117467994468015,0,6.781155559857631,0.2768772896955177,2016.6666666666667
11S,NYC_4,1,0,0,0.0,2,100.0,3.245952991957075,0.0987950384050678,37,0.0,0.0,0.0
11S,NYC_1,1,0,7,669.0476190476192,0,0.0,4.481077002198904,0.0674398649127688,0,3.76853568947689,0.1329116183273141,50.0
11S,HongKong_1,0,1,18,219.44444444444449,1,150.0,3.9495383925916414,0.030558805833685,0,6.096725217808123,0.2085492558169085,316.6666666666667
11S,Mexico_1,1,0,11,401.5151515151516,0,0.0,4.823970794677734,0.2125195401915766,0,5.0493949154146325,0.1660047377560737,800.0
11S,Singapore_1,1,0,11,393.939393939394,1,183.3333333333333,5.195382035727319,0.0202483750838598,0,3.841224714088495,0.0744765651700745,233.3333333333333
11S,Vietnam_1,1,0,15,268.8888888888889,0,0.0,4.497539689516452,0.0088980061072853,0,10.11939139164904,0.2252122739763057,150.0
12K,France_3,1,0,16,258.33333333333337,0,0.0,4.5394427959735575,0.0613892883128233,0,5.9783362474162365,0.1666792747457667,250.00000000000003
12K,NYC_4,0,1,16,217.7083333333333,2,91.66666666666669,4.271179679390434,0.1306019741524834,4,2.7522616226260457,0.0643837662795247,50.0
12K,London_3,1,0,15,285.5555555555556,0,0.0,3.18707265218099,0.0171471183502749,0,4.073879541584492,0.2444297713545699,16.666666666666668
12K,HongKong_1,1,0,8,439.58333333333337,3,100.0,4.686840354973543,0.3581534616576383,0,1.7507783602950806,0.0439013877494832,183.3333333333333
12K,France_1,1,0,18,182.40740740740745,0,0.0,3.96940327339432,0.1847460189054778,0,4.675620543360551,0.2001704840529691,283.33333333333337
12K,Brazil_1,0,1,14,176.1904761904762,2,91.66666666666669,3.6851857148811793,0.1501460922422438,0,3.263180823370352,0.0910771967545368,166.66666666666669
12K,Brazil_3,0,1,4,225.00000000000003,4,116.66666666666669,4.86181170241277,0.0736044485005302,1,1.2393741262103424,0.0236757161629836,100.0
12K,Mexico_3,0,1,15,214.44444444444449,0,0.0,4.024702376026219,0.0889304429924191,4,6.668572002268432,0.1585164150321794,116.66666666666669
12K,India_3,1,0,11,192.4242424242425,0,0.0,4.331448436184765,0.0433591924710587,0,5.269818630908597,0.1233275088342767,683.3333333333334
12K,India_1,0,1,10,146.66666666666669,7,111.90476190476193,4.435837164157775,0.1876698191409337,2,4.793076809191263,0.1599923282121907,200.0
12K,Italy_4,0,1,15,300.0,0,0.0,4.323538208007813,0.0393443043969796,0,1.6511653749659487,0.0411286713388267,366.6666666666667
12K,Vietnam_2,0,1,13,234.6153846153846,1,316.6666666666667,3.3486997665459577,0.0599594311761394,0,3.448245068528633,0.1106921775023172,333.33333333333337
12K,Sweden_4,1,0,5,210.0,3,800.0,3.2880675252278646,0.4697732306094797,9,5.4046521716166085,0.0978880834519611,116.66666666666669
12K,Italy_1,0,1,11,300.00000000000006,2,166.66666666666669,4.863103285485271,0.1737789734782022,13,3.549976551951516,0.1033521496611389,216.66666666666669
12K,Russia_3,0,1,12,329.1666666666667,0,0.0,4.764727834065755,0.0378483589976862,0,4.982558558337234,0.0907564486432229,300.0
12K,Vietnam_1,1,0,10,173.33333333333334,2,91.66666666666669,3.0850617090861,0.0346314695521577,0,10.310813230368758,0.1919300129679308,50.0
12K,Mexico_1,0,1,11,277.27272727272725,0,0.0,4.0635286669268655,0.0504114145430036,0,3.3072315057199946,0.0971338453656894,183.3333333333333
12K,HongKong_3,0,1,15,175.55555555555557,0,0.0,3.7143350728352864,0.0555779518003559,0,4.335450187390273,0.1056603421783322,166.66666666666669
12K,Russia_1,0,1,14,248.80952380952385,2,141.66666666666669,4.067825858474623,0.0425910532912383,10,6.009865960013647,0.2416119460246839,100.0
12K,Singapore_1,1,0,16,202.0833333333333,0,0.0,4.247956700149588,0.1155759625581901,0,4.372098365141127,0.1366505214151257,166.66666666666669
12K,Singapore_3,1,0,17,219.6078431372549,0,0.0,4.586357727050781,0.0505114278283568,17,3.847417110686609,0.1083485044443305,283.33333333333337
12K,Sweden_2,1,0,12,320.83333333333337,0,0.0,4.453267877752131,0.0370367425247907,15,3.541167717792208,0.2014601222375717,283.33333333333337
12K,NYC_1,0,1,2,283.33333333333337,1,2650.0,3.5054470535612454,0.0651157312624757,0,8.802426867995019,0.0937008713921639,550.0
12K,London_1,0,1,16,186.4583333333333,1,116.66666666666669,3.857154004327182,0.0817323236088294,4,6.494684320318072,0.1780673961575132,150.0
13S,NYC_4,1,0,15,226.66666666666669,5,116.66666666666669,3.5382234399968926,0.0501830148600632,0,9.44918744128054,0.2045257677382136,316.6666666666667
13S,Italy_1,1,0,14,263.09523809523813,4,104.16666666666669,3.4403857421875,0.0523794658752634,2,6.413089521236423,0.1827303068963308,250.00000000000003
13S,India_3,1,0,15,247.7777777777778,2,83.33333333333334,3.2493812481285387,0.0144423108012394,1,5.987900027058303,0.1534067214121637,116.66666666666669
13S,Brazil_3,1,0,13,323.0769230769231,2,125.0,2.9700995431819432,0.0129019638850068,0,7.646791930509063,0.2437475137447016,500.00000000000006
13S,Singapore_3,1,0,12,259.72222222222223,3,100.0,3.180690683049264,0.0554979625837733,1,8.352623176852775,0.2037598327579974,250.00000000000003
13S,France_3,1,0,10,271.6666666666667,7,159.52380952380955,3.2537053206871294,0.0368052749975636,0,10.79796326148294,0.1997067868758405,450.00000000000006
13S,London_1,1,0,10,306.6666666666667,4,133.33333333333334,2.965696875728778,0.0726259336177674,2,7.510541457657534,0.2158730956106925,250.00000000000003
13S,Mexico_1,0,1,15,218.88888888888889,4,116.66666666666669,3.3797021844730164,0.0493637432972521,5,7.8714094981424605,0.2130285194118822,100.0
13S,Mexico_3,0,1,11,222.72727272727272,6,272.22222222222223,3.304477049572633,0.0323634780934906,0,9.553576708652413,0.1727682164279821,83.33333333333334
13S,Sweden_4,1,0,11,351.5151515151516,4,100.0,3.201836738033572,0.0236914168379106,0,4.913090301146563,0.1350378650871712,233.3333333333333
13S,HongKong_1,1,0,6,322.22222222222223,7,323.80952380952385,3.768425452999952,0.1018498011825406,0,4.543052024521999,0.1510511769060853,100.0
13S,Vietnam_1,0,1,16,198.9583333333333,5,123.33333333333334,3.275397963196266,0.0308282324303895,0,9.409105009243616,0.2296101869863768,200.0
13S,Singapore_1,1,0,13,269.2307692307693,3,188.8888888888889,3.409955409787736,0.1182919478848438,2,8.980834781923116,0.2337611207918069,616.6666666666667
13S,Sweden_2,0,1,13,237.1794871794872,4,179.16666666666669,3.231099046121432,0.0741322515551214,3,10.66548173842416,0.2382974623844873,266.6666666666667
13S,Brazil_1,0,1,13,262.8205128205128,4,145.83333333333334,3.165959213719224,0.0363403938588144,2,10.202984437543115,0.208837161811274,216.66666666666669
13S,Russia_1,0,1,8,222.91666666666669,5,510.0,3.081699085884354,0.0929183908389525,2,10.902198507293846,0.2054062373534892,183.3333333333333
13S,India_1,0,1,19,205.26315789473688,1,183.3333333333333,3.398805189297686,0.0198173275092002,5,5.992224273315071,0.2716663218973807,216.66666666666669
13S,Vietnam_2,0,1,17,228.4313725490196,3,133.33333333333334,3.268836477528448,0.0561125130652589,0,7.586726269048536,0.2383349003206444,66.66666666666667
13S,NYC_1,0,1,11,215.1515151515152,3,572.2222222222223,2.9342374506684923,0.0667300495224001,5,8.049190925620515,0.2095927463322739,166.66666666666669
13S,London_3,0,1,12,330.5555555555556,2,100.0,3.37041729499089,0.0479053456445057,2,7.611276800097037,0.2490257104112031,200.0
13S,Italy_4,1,0,14,233.3333333333333,3,272.22222222222223,3.465209474601594,0.0669577674677083,0,5.774278260624472,0.1269443038704262,50.0
13S,Russia_3,0,1,11,359.0909090909091,2,241.66666666666669,3.53537257571062,0.0220572444036828,0,4.295349703043468,0.1143720692830786,150.0
13S,France_1,0,1,13,338.46153846153845,1,83.33333333333334,3.195252964860302,0.0266294460602297,8,5.444970660954129,0.2578633801334101,583.3333333333334
13S,HongKong_3,0,1,11,331.81818181818187,2,116.66666666666669,3.1253641176740183,0.0540990428668269,2,12.598192771846149,0.1933032879569828,616.6666666666667
14T,Brazil_1,1,0,13,333.33333333333337,1,150.0,3.813829987624596,0.084314405809668,0,4.30940274066198,0.1691133157550211,200.0
14T,Vietnam_2,0,1,10,393.33333333333337,2,175.0,3.6287172166563626,0.0335391739077745,0,9.30637700892135,0.2331369378262106,466.6666666666667
14T,Mexico_3,1,0,10,441.6666666666667,1,183.3333333333333,3.330340639530169,0.0677285930149527,0,3.8629935526607295,0.1988407916646883,1916.6666666666667
14T,London_3,0,1,13,320.5128205128205,1,216.66666666666669,3.557438403576404,0.0512743962635037,0,4.863808664789777,0.1900853955611803,200.0
14T,Italy_4,0,1,10,433.33333333333337,1,116.66666666666669,3.55260209744294,0.0852666658863535,0,6.120509593499304,0.2167202978018726,333.33333333333337
14T,France_1,1,0,8,589.5833333333334,0,0.0,3.216834128899718,0.0336496657127209,0,3.2851507009748806,0.1338407684197182,350.0
14T,France_3,1,0,14,297.61904761904765,1,183.3333333333333,2.835286405351427,0.0755818534513169,0,6.042695251209106,0.1487204815107428,100.0
14T,Mexico_1,1,0,8,375.0,2,316.6666666666667,3.075823135958373,0.0427123078602617,0,4.527785450513201,0.0823427824127579,633.3333333333334
14T,Russia_3,0,1,12,361.1111111111112,1,183.3333333333333,3.095054019281196,0.0669003327976941,0,4.839687180840807,0.1696893056383273,333.33333333333337
14T,NYC_1,1,0,11,377.27272727272725,2,158.33333333333334,3.7135171041794095,0.1190220058106426,0,3.938579798766045,0.1373521287320725,533.3333333333334
14T,NYC_4,1,0,12,323.61111111111114,2,150.0,3.691810689946657,0.016946068617949,0,8.20400386753042,0.1618268426177031,150.0
14T,Vietnam_1,0,1,10,400.00000000000006,2,241.66666666666669,2.9643102010091145,0.021234921668483,0,5.331558014938062,0.2468339192771034,333.33333333333337
14T,Sweden_4,1,0,9,479.6296296296297,1,266.6666666666667,2.9237974462374834,0.0184588322733258,0,7.07691127131457,0.1651232382609328,100.0
14T,Russia_1,0,1,11,413.6363636363636,0,0.0,3.923338368733724,0.0818363764499254,0,5.543988063962404,0.1455559151316071,83.33333333333334
14T,India_1,1,0,7,688.0952380952382,0,0.0,3.931073760986328,0.0576621042800067,0,2.599536100473833,0.1254081025313075,50.0
14T,Sweden_2,1,0,12,365.2777777777778,0,0.0,3.081360626220703,0.0560337593625175,0,5.457679137807745,0.1433012020779419,250.00000000000003
14T,India_3,0,1,14,233.3333333333333,2,150.0,3.04439493091081,0.0477088385443941,2,4.487377736381849,0.1734838589380761,233.3333333333333
14T,Singapore_1,0,1,9,462.962962962963,2,125.0,3.188667645370751,0.1128279221446668,0,4.728750749716059,0.1259964301449662,233.3333333333333
14T,London_1,1,0,11,375.7575757575758,2,125.0,3.426364403440241,0.0467086231412342,0,4.295216725739337,0.1507906303456059,566.6666666666667
14T,HongKong_3,0,1,6,813.888888888889,0,0.0,3.047393035888672,0.01594155798234,0,1.6052871364100327,0.0344008401040337,650.0
14T,Singapore_3,0,1,11,384.8484848484849,0,0.0,3.260900440024692,0.0091139969911256,0,4.8077699245949095,0.15661649159131,150.0
14T,HongKong_1,1,0,11,269.69696969696975,3,261.11111111111114,3.0355766809033784,0.032000427166238,0,5.88678243615026,0.1744620514654354,300.0
14T,Italy_1,1,0,10,370.00000000000006,2,316.6666666666667,2.805541060353053,0.0402591416864035,0,5.817856174272494,0.1615630456632528,350.0
14T,Brazil_3,0,1,16,234.37500000000003,1,133.33333333333334,3.57496595547686,0.1336973205444194,20,8.472143285199659,0.3509503821606023,233.3333333333333
15M,Mexico_3,1,0,14,269.0476190476191,1,150.0,4.696898725297716,0.0677370089758619,0,8.19854766873594,0.1946544107810426,183.3333333333333
15M,Russia_3,1,0,17,182.35294117647047,0,0.0,4.284787851795809,0.0477774870081016,8,9.164041362325923,0.1719703230785825,33.333333333333336
15M,India_3,1,0,12,333.33333333333337,2,100.0,4.431190967559815,0.1253802101514924,1,5.89980440379531,0.1858760517783005,733.3333333333334
15M,Sweden_2,1,0,16,189.5833333333333,2,100.0,3.991529911122424,0.0849523824175737,0,7.367237991216035,0.2050539210522766,66.66666666666667
15M,HongKong_1,1,0,12,244.44444444444449,3,155.55555555555557,4.143216101210356,0.155411499306854,1,7.294801890296163,0.1876235569335596,333.33333333333337
15M,Sweden_4,1,0,17,174.50980392156865,2,116.66666666666669,3.943662278195645,0.0520442093196745,3,6.404535238735743,0.2269686138893367,50.0
15M,Singapore_3,0,1,18,200.92592592592595,2,116.66666666666669,4.043802361739309,0.0787149153826199,2,4.733011893438061,0.2288128973317854,16.666666666666668
15M,Italy_1,0,1,11,192.4242424242425,5,153.33333333333334,5.150218515743611,0.056682384421228,0,10.9074069810135,0.2116085131587213,183.3333333333333
15M,Brazil_1,1,0,17,229.4117647058824,2,116.66666666666669,3.773299203792088,0.0830159107717273,0,6.658443021648349,0.1749629780897212,133.33333333333334
15M,Mexico_1,0,1,14,194.0476190476191,3,105.55555555555556,5.220397290565985,0.111542936341758,3,10.392174017719618,0.1885706065550811,216.66666666666669
15M,Vietnam_1,1,0,15,218.88888888888889,2,91.66666666666669,3.8859630967506487,0.0772077763282576,3,8.648836104845405,0.2497308802019307,66.66666666666667
15M,Brazil_3,1,0,17,202.94117647058823,0,0.0,4.08620309509687,0.0356266923413937,0,9.879653174072413,0.2244218619857811,66.66666666666667
15M,HongKong_3,0,1,16,222.91666666666669,1,116.66666666666669,4.318731373754041,0.0636977297691176,2,8.583810203038707,0.2326640422285386,233.3333333333333
15M,Vietnam_2,1,0,19,192.9824561403509,0,0.0,4.0244142666309575,0.0497600493183404,0,7.322652212224103,0.1953158582049131,100.0
15M,France_3,0,1,16,196.875,2,191.66666666666669,3.517111977378091,0.0641525352510528,2,7.992020710338403,0.1162303128827527,33.333333333333336
15M,Russia_1,1,0,17,228.4313725490196,1,133.33333333333334,4.229667270306459,0.0411812370792004,0,6.697310574838323,0.1541879989381633,283.33333333333337
15M,London_3,1,0,11,404.54545454545456,0,0.0,3.486251163161564,0.0141956682911864,0,5.689617229420741,0.1431619132898706,183.3333333333333
15M,London_1,0,1,9,275.9259259259259,3,550.0000000000001,4.411221282650726,0.1551289711510611,8,4.526186575720863,0.1155347336259418,183.3333333333333
15M,NYC_1,1,0,17,217.64705882352945,1,116.66666666666669,4.500391782563308,0.0204027983417443,0,8.623975573052112,0.2360127544955442,250.00000000000003
15M,Singapore_1,1,0,14,267.8571428571429,1,116.66666666666669,4.201932867642107,0.0671122541337568,1,7.784779213605566,0.2483911307477337,116.66666666666669
15M,NYC_4,0,1,8,322.9166666666667,4,170.83333333333334,4.549453795425535,0.2111747005205241,10,6.39544991241083,0.1927102525352618,550.0
15M,France_1,1,0,16,242.7083333333333,0,0.0,3.8969445882433633,0.0315516795809086,0,7.132015961326851,0.221555679883949,233.3333333333333
15M,India_1,1,0,15,234.44444444444449,1,116.66666666666669,4.4098133729495546,0.1667140751053464,2,7.871008454362859,0.1968135896803816,216.66666666666669
15M,Italy_4,1,0,12,154.16666666666669,3,311.11111111111114,4.211539041048313,0.1388368536466948,42,11.89960332743205,0.3762749244098864,150.0
16Y,London_3,0,1,12,375.0,0,0.0,2.75967289851262,0.1424064348827063,0,3.751716891187157,0.1421502508921515,333.33333333333337
16Y,Italy_4,1,0,14,300.0,1,83.33333333333334,2.5488057315553005,0.0916153742932915,0,7.432579778765051,0.1795212675360303,50.0
16Y,Mexico_1,0,1,14,305.952380952381,0,0.0,2.960208366214226,0.042161927026911,0,6.362481300113739,0.297558849584154,66.66666666666667
16Y,India_3,1,0,14,295.2380952380953,1,100.0,3.2353282072106184,0.1335414554424931,0,5.18396314842433,0.11938086831439,266.6666666666667
16Y,Russia_3,1,0,12,352.7777777777778,1,116.66666666666669,3.014289673684807,0.0195128485499882,0,6.62620363954054,0.2483204764677412,116.66666666666669
16Y,Vietnam_2,1,0,12,325.00000000000006,1,150.0,3.2630283382389096,0.0494610755894355,0,5.004826114415088,0.1708921809008011,216.66666666666669
16Y,Mexico_3,0,1,14,271.42857142857144,0,0.0,3.6270493606041216,0.0604342722063966,0,7.852764029796145,0.2238124591742378,200.0
16Y,Vietnam_1,0,1,16,243.75000000000003,1,83.33333333333334,2.8779608257746294,0.0398220900746416,0,6.836479822738146,0.3093438905233875,33.333333333333336
16Y,Brazil_1,0,1,13,306.4102564102564,2,83.33333333333334,2.941507623269896,0.0362799458301828,0,8.821898670895758,0.2185199377159658,33.333333333333336
16Y,Sweden_4,1,0,8,458.33333333333337,1,116.66666666666669,3.0780380195856925,0.0194607044448277,6,4.742727633718007,0.0731899230991363,333.33333333333337
16Y,HongKong_3,1,0,13,302.5641025641026,2,91.66666666666669,3.0174878527234483,0.0404160333797221,2,5.168095390998475,0.1697964964716464,233.3333333333333
16Y,London_1,1,0,13,329.4871794871796,0,0.0,3.117702267241717,0.0420331009867775,0,6.832256551841529,0.2655675027595529,266.6666666666667
16Y,India_1,1,0,10,456.6666666666667,1,83.33333333333334,3.727347370729608,0.0311982967803605,0,1.9771496626155016,0.1224621991791452,200.0
16Y,Sweden_2,0,1,13,294.87179487179486,3,133.33333333333334,2.907825801683509,0.0437626972664313,0,5.664359082190699,0.1967574997735598,516.6666666666667
16Y,France_3,0,1,8,550.0,1,133.33333333333334,3.570183565872351,0.1534284254380186,0,8.914200580551299,0.1484310431211453,116.66666666666669
16Y,France_1,0,1,14,302.3809523809524,0,0.0,2.9229552714029947,0.0567077763202608,0,4.469238287611909,0.1364391679211503,350.0
16Y,Italy_1,0,1,9,459.25925925925935,1,183.3333333333333,2.961538844638401,0.0183967224527124,0,6.343472194076728,0.1243651669555232,883.3333333333334
16Y,Russia_1,0,1,15,283.3333333333333,1,83.33333333333334,2.5125822728993943,0.0484727753601405,0,7.068344719808449,0.172340851916902,416.6666666666667
16Y,Brazil_3,0,1,13,347.43589743589746,0,0.0,3.0215322875976565,0.0194988863568528,0,5.334834574809133,0.1732946067849276,216.66666666666669
16Y,NYC_1,0,1,10,375.00000000000006,2,166.66666666666669,3.195413637677685,0.0174372633165797,0,6.83846659288935,0.1902193211214803,16.666666666666668
16Y,Singapore_1,0,1,13,321.7948717948718,0,0.0,2.934660640448631,0.1578892386259598,0,4.570904835276254,0.2363216079260181,500.00000000000006
16Y,Singapore_3,0,1,13,275.64102564102564,1,83.33333333333334,2.9456271216982888,0.0408539382478093,0,6.475021891073856,0.1846142628526409,83.33333333333334
16Y,NYC_4,0,1,12,341.6666666666667,0,0.0,2.8518660261824325,0.0929590524020688,0,3.7898218157313615,0.1701301691823266,33.333333333333336
16Y,HongKong_1,0,1,14,257.1428571428572,2,108.33333333333334,3.238930891615173,0.0743399534694735,1,10.141669531256158,0.2468004440103564,200.0
17O,Brazil_3,1,0,13,257.69230769230774,3,122.22222222222224,3.560341680092932,0.0254724872862823,4,8.199576365086815,0.1536902230458174,83.33333333333334
17O,France_1,1,0,12,220.8333333333333,5,256.6666666666667,3.574020522592314,0.0428716145153598,30,5.93998814021071,0.2610905223690893,50.0
17O,Vietnam_1,0,1,13,296.1538461538462,2,150.0,3.0418913279864803,0.0310189317476794,0,4.185535072026906,0.1900349783220754,83.33333333333334
17O,NYC_1,1,0,13,316.6666666666667,2,166.66666666666669,2.9789146423339843,0.0213578712963749,11,5.952711552381119,0.2747840656162023,1733.3333333333337
17O,France_3,0,1,13,300.00000000000006,1,116.66666666666669,3.498038043714549,0.0313684890869131,11,8.112621546422893,0.2514066513266221,1383.3333333333337
17O,NYC_4,1,0,13,237.1794871794872,5,190.00000000000003,2.75783475765512,0.0208930551573792,0,10.929912221850506,0.1967623745796395,116.66666666666669
17O,Sweden_4,1,0,14,222.61904761904765,3,255.5555555555556,3.132197342519685,0.01970637072386,7,7.24864588920221,0.2426145294983366,100.0
17O,India_3,0,1,18,211.1111111111112,2,125.0,3.3224124975844744,0.0575729192663057,27,6.671871304908708,0.2854655168948536,416.6666666666667
17O,HongKong_3,1,0,15,247.7777777777778,3,133.33333333333334,2.804115988991477,0.0353667933978053,2,8.218580650987946,0.1941534037027642,133.33333333333334
17O,Mexico_1,1,0,16,184.375,5,143.33333333333334,3.265525313202973,0.0702045027519205,0,5.8968402866723775,0.1595082262488074,83.33333333333334
17O,Russia_3,0,1,14,271.42857142857144,2,141.66666666666669,2.657958010409741,0.0097666097483838,0,5.686906089752573,0.2229878260357578,83.33333333333334
17O,Singapore_3,1,0,15,227.7777777777778,4,216.66666666666669,2.838914317469443,0.0138384072253793,0,5.19760153801752,0.1645170744667143,100.0
17O,London_3,0,1,2,191.66666666666669,2,2216.666666666667,2.9831197402056526,0.0457198481739925,0,0.8342542192425458,0.008723234059102,116.66666666666669
