Participant,Stimuli,Attention,MW,NumFix,AvgFixDur,NumBlink,ClosedEyeDur,AvgPupDia,VarPupDia,OffStimFram,AvgSacAmp,AvgFixDisp,LastFixDur,NumFix_Sim,AvgFixDisp_Sim,AvgFixDur_Sim,CoveredArea,det,revdet,meanline,maxline,ent,relent,lam,tt,corm
11S,Sweden_2,0,1,52,238.7820512820513,8,295.83333333333337,4.124704187566584,0.424429298080376,27,2.765471179301936,0.109963114117875,150.0,22.0,184.2384792461073,564.3939393939395,0.1809604166666666,50.426569165143206,34.430225472273,1253.7878787878783,3399.999999999999,4.459431618637296,0.3801442049393871,44.49962751427862,1194.6666666666663,24.57910647500927
11S,Italy_4,0,1,16,168.75,30,193.88888888888889,3.4101739479263475,0.7295881529235793,223,3.1690047872752105,0.1060034162156351,100.0,6.0,251.8792647310516,450.0,0.0727569444444444,64.36781609195401,18.160919540229884,1166.6666666666663,1816.666666666666,2.0,0.1847355994402777,47.06867671691792,720.5128205128203,13.31800766283525
11S,Russia_1,0,1,6,136.11111111111111,21,430.1587301587302,3.150557242298578,0.4738283161548206,29,9.03234688410754,0.1384578957003591,266.6666666666667,5.0,222.3442340068532,163.33333333333331,0.0590291666666666,,,,,,,,,80.0
11S,Italy_1,0,1,29,291.3793103448276,10,1156.6666666666667,4.623137904243518,0.4892765338190412,24,5.594868206343446,0.1841270004252643,483.33333333333337,17.0,290.51469552465323,497.05882352941177,0.1807527777777778,59.88857938718663,25.905292479108635,1791.6666666666667,3916.6666666666665,2.584962500721156,0.2165859532410378,40.81439393939393,1795.833333333333,11.14537737100411
11S,HongKong_3,1,0,38,318.85964912280707,12,398.6111111111112,4.283810072876388,0.4722826423816847,73,3.778741093515921,0.1570190863434711,116.66666666666669,20.0,271.34522440756683,605.8333333333333,0.1846534722222222,48.01178203240058,36.63475699558174,1975.757575757576,3383.333333333333,3.277613436819116,0.2795691295928843,47.56026720882951,2274.305555555555,18.783584762966207
11S,India_1,1,0,29,316.09195402298855,10,1043.3333333333337,4.261416601194306,0.1590446590770108,36,5.5788954269081685,0.2199618640635963,2016.6666666666667,18.0,374.475065436053,509.25925925925935,0.2129590277777777,26.98019801980198,30.321782178217823,3633.333333333333,3633.333333333333,0.0,0.0,27.46686303387335,3108.333333333333,8.46888260254597
11S,NYC_4,1,0,5,126.66666666666669,13,150.00000000000003,2.9561226399739584,0.6597003552151243,366,14.132820073605878,0.2069874971019765,116.66666666666669,5.0,297.2709849990524,126.66666666666669,0.0259659722222222,,,,,,,,,50.0
11S,NYC_1,1,0,59,372.5988700564972,2,108.33333333333334,4.597468676774398,0.0856074367756856,2,4.124332630624672,0.1764896809333378,50.0,39.0,287.8035598541738,563.6752136752136,0.2962340277777778,54.581673306772906,36.937962435970405,2397.5,6366.666666666667,4.221928094887363,0.3341164968179406,52.37481031866464,2170.754716981132,18.10557441825473
11S,HongKong_1,0,1,49,268.7074829931973,4,2133.333333333333,4.162172583330684,0.0877284633651209,3,6.271494318303585,0.1857874726291083,316.6666666666667,31.0,306.32435875708524,424.7311827956989,0.2999576388888889,19.44306315266037,7.45897563401293,1303.3333333333333,1716.6666666666663,2.321928094887362,0.2161027985499524,30.453409496608355,1496.491228070175,31.1308635836234
11S,Mexico_1,1,0,39,284.61538461538464,5,1810.0,4.110801253676288,0.3699335957824055,2,4.703134452322172,0.1323170595580977,800.0,23.0,283.3500792325925,482.60869565217394,0.1598527777777778,46.29201950218116,52.245316910443925,1307.246376811594,3100.0,4.2626923908396215,0.3675499374386853,54.24063116370809,1422.413793103448,30.39044879326877
11S,Singapore_1,1,0,60,315.8333333333333,7,216.66666666666669,4.934701025443204,0.0742923314606378,0,3.157696280481657,0.0942971523332417,233.3333333333333,33.0,155.5124497227466,574.2424242424241,0.1687895833333333,40.19759552434234,36.65039876205213,1372.7642276422764,2933.333333333333,5.308771516813207,0.4609175471026406,47.43656951142797,1478.5947712418297,29.070389118325306
11S,Vietnam_1,1,0,66,301.01010101010104,3,88.8888888888889,4.616723680593596,0.066496235769175,12,7.778965139896004,0.2520968719951899,150.0,45.0,420.8586990018704,441.4814814814814,0.4211493055555556,41.57514904298714,22.90555381236272,2760.416666666667,6650.000000000001,3.0,0.2362405312647027,40.23749714546702,2447.222222222222,18.051217687239024
12K,France_3,1,0,65,316.6666666666667,2,91.66666666666669,4.371508666909372,0.083369002936833,4,5.9480670463117535,0.1575324742077308,250.00000000000003,40.0,273.6201484099724,514.5833333333331,0.2774847222222222,24.173354735152486,21.95826645264848,1568.7499999999998,3450.0,3.875,0.329732164184045,44.81580709979907,1770.1058201058202,23.909510433386835
12K,NYC_4,0,1,53,238.05031446540883,9,646.2962962962963,4.222530987866663,0.3155750172551321,72,5.678905251769009,0.1835905425428402,50.0,26.0,312.47886694641414,485.25641025641016,0.2330701388888889,44.566869300911854,41.26139817629179,1149.9999999999998,2249.9999999999995,3.807763576417195,0.3419614137030047,49.14429035113603,1233.7037037037037,18.833294365209262
12K,London_3,1,0,67,275.1243781094528,3,183.3333333333333,3.561991991166061,0.1569252661467612,13,4.576767884122377,0.2136014269487791,16.666666666666668,29.0,346.7464772862769,635.6321839080458,0.3199534722222222,49.545336451026245,34.8402182385035,1589.1666666666663,4150.0,4.321928094887363,0.3596048470905635,48.76892028254289,1678.125,13.536377020398843
12K,HongKong_1,1,0,48,418.4027777777778,3,100.0,4.0701944402746255,0.2920293885849832,0,3.367457632437518,0.1109580577427663,183.3333333333333,26.0,202.09876956376087,772.4358974358976,0.1639506944444444,54.41566645609602,46.43082754264056,2050.9523809523807,6400.0,5.129283016944966,0.4056811779728891,61.25,2779.10447761194,26.12599293020255
12K,France_1,1,0,64,260.9375,0,0.0,3.743458699763182,0.1811493726730038,0,3.749413178448403,0.1618279833689958,283.33333333333337,24.0,245.75090577740272,695.8333333333334,0.2408875,66.52141566585186,56.91359336805188,2370.833333333333,8500.0,5.368522527728207,0.4112840496168419,70.04610508116416,2642.210144927536,16.2785715129216
12K,Brazil_1,0,1,35,195.7142857142857,17,214.7058823529412,3.537649116516113,0.3884876851825297,74,5.771433504078211,0.1307413306333148,166.66666666666669,16.0,299.9015826197513,428.1250000000001,0.17844375,42.2272047832586,27.727952167414053,856.060606060606,1366.6666666666663,3.4594316186372978,0.3321461535286249,48.856489422527154,918.817204301075,23.52501538732085
12K,Brazil_3,0,1,44,230.6818181818182,10,301.6666666666667,3.886536172720102,0.5209777342262837,54,4.678902491627024,0.1910222779310167,100.0,18.0,302.3715421412406,563.8888888888887,0.2173791666666666,47.024160282852094,24.80848556275781,1329.9999999999998,2383.333333333333,3.321928094887362,0.2961205956737587,42.23764093668691,1202.469135802469,22.06218908881611
12K,Mexico_3,0,1,52,226.92307692307693,8,354.1666666666667,3.861400145071524,0.2823854879309511,20,5.463234751413429,0.2139180055274192,116.66666666666669,29.0,330.36303700598853,406.8965517241381,0.2827326388888889,40.64009661835749,13.043478260869565,1402.0833333333333,3983.333333333334,3.0,0.2508487410983975,26.036379018612514,1079.8245614035084,17.951359287676425
12K,India_3,1,0,47,198.936170212766,9,329.6296296296297,3.738020415998931,0.3533462800832964,42,4.823302887691702,0.1752226618490643,683.3333333333334,24.0,258.9761373163688,389.5833333333334,0.2406111111111111,56.2168532704773,43.78314672952268,883.3333333333331,1383.333333333333,3.725480556997869,0.3570899930201588,51.10717449069973,986.324786324786,24.428018754323485
12K,India_1,0,1,42,269.44444444444446,14,229.7619047619048,4.060549974441528,0.5118831912271855,32,4.369595604037063,0.2051720351604623,200.0,18.0,363.9717736639709,628.7037037037034,0.1938743055555555,62.57735711685475,50.20021842009465,1790.625,2733.333333333333,4.0,0.350387947464361,55.53123175715119,1865.1960784313724,13.868788123629324
12K,Italy_4,0,1,44,255.3030303030303,2,825.0000000000001,4.041307652367792,0.2251386951821478,119,3.113459623080632,0.1947216244507234,366.6666666666667,19.0,304.28784324822203,591.2280701754385,0.1656506944444444,58.93139424596902,56.08599430920015,1725.9259259259256,4283.333333333332,4.169925001442313,0.3456450851552687,58.65259317174876,1596.0992907801417,10.336080700541878
12K,Vietnam_2,0,1,61,248.3606557377049,2,208.3333333333333,3.4533027310420223,0.1185401902522387,21,5.912126216501606,0.1757455354053396,333.33333333333337,34.0,296.763175107958,445.5882352941176,0.284125,38.19060773480663,27.38259668508288,1084.313725490196,3050.0,3.96981578242681,0.3429907097232885,40.88042049934296,1080.2083333333333,25.237684162062617
12K,Sweden_4,1,0,41,233.33333333333337,10,358.33333333333337,3.751791305001752,0.3085341372992345,10,5.717530598535239,0.1621998794684406,116.66666666666669,18.0,298.6876761633185,531.4814814814814,0.2625930555555555,4.86322188449848,11.246200607902738,799.9999999999999,799.9999999999999,0.0,0.0,19.218449711723256,833.3333333333334,21.104356636271525
12K,Italy_1,0,1,36,236.5740740740741,16,231.25000000000003,3.942145133375527,0.8302744174910921,135,7.175773996493142,0.1788765249935663,216.66666666666669,21.0,301.1072037448324,405.5555555555556,0.1993229166666666,49.97511199601792,47.08810353409657,1521.212121212121,2900.0,3.4594316186372978,0.3007851027374845,51.80555555555555,1813.194444444444,26.79940268790444
12K,Russia_3,0,1,27,316.0493827160494,8,966.6666666666669,3.999502096090231,0.7707868515233655,110,5.00851966407877,0.1198544389089202,300.0,14.0,220.77482161191705,609.5238095238095,0.1339090277777777,32.323232323232325,19.84551396316102,1813.3333333333333,2516.6666666666665,1.9219280948873625,0.1701314394211079,29.38496583143508,1535.7142857142858,24.02760638054756
12K,Vietnam_1,1,0,38,277.63157894736844,8,822.9166666666667,3.663579300359532,0.6303667317064358,18,3.940886883841428,0.0976625104695376,50.0,14.0,203.48348578067728,753.5714285714284,0.1327895833333333,73.79569525111035,64.09292791253844,2399.9999999999995,7583.33333333333,4.906890595608518,0.3807206971877502,73.31586249421922,2516.4021164021165,16.28639230279135
12K,Mexico_1,0,1,27,203.08641975308643,12,648.6111111111112,3.4383719526455256,0.4932683659752991,7,5.0630576015889694,0.1393342702720728,183.3333333333333,16.0,240.14587814531345,342.70833333333337,0.1651722222222222,17.349726775956277,,1058.333333333333,1366.6666666666663,1.0,0.0960117701819064,24.64655984919888,968.5185185185184,31.026691887347628
12K,HongKong_3,0,1,62,220.16129032258067,8,200.0,4.090042476256403,0.2276752411492077,12,3.670109439698392,0.091334040905727,166.66666666666669,24.0,188.81308712195496,568.7499999999998,0.1998131944444444,60.06489994591671,56.20335316387236,1142.5925925925924,3016.666666666666,5.926149076905279,0.5127197721140981,73.19157392686805,1341.712204007286,31.40519022245078
12K,Russia_1,0,1,53,228.3018867924528,13,192.30769230769232,3.626643689327982,0.2422165348194223,109,5.979896405877401,0.2081290896765177,100.0,24.0,338.8432879315821,504.1666666666667,0.2250055555555555,56.38335082196572,44.52605806225954,1119.4444444444443,2600.0,4.501629167387825,0.396838150636652,55.43933054393305,1274.0384615384612,25.99550676675545
12K,Singapore_1,1,0,49,221.42857142857144,3,1327.7777777777778,3.901684752580521,0.2333974234080467,41,5.969369989157322,0.1858539364251821,166.66666666666669,29.0,303.12593887507114,374.13793103448273,0.2789,38.920276208411806,13.308223477715003,1291.6666666666663,3283.333333333333,3.0,0.256838187420373,37.96791443850268,1092.3076923076922,18.48320778405525
12K,Singapore_3,1,0,62,231.989247311828,7,416.6666666666667,4.004095553989743,0.2615697055889592,46,4.340885962866007,0.1531656640833228,283.33333333333337,25.0,271.06157204485027,575.333333333333,0.2307847222222222,40.81967213114754,26.748633879781423,1244.9999999999998,2066.6666666666665,4.321928094887363,0.3924604383969675,48.60711916869335,1201.366120218579,34.23542058586401
12K,Sweden_2,1,0,31,268.27956989247315,12,325.00000000000006,4.2254576570710745,0.2983798946362042,214,5.717082694594354,0.1990920351360789,283.33333333333337,19.0,292.5716574349106,437.719298245614,0.1632590277777778,24.48087431693989,11.038251366120218,1244.4444444444443,1683.333333333333,1.584962500721156,0.1479027472920684,30.869872701555863,1322.7272727272723,23.39526411657559
12K,NYC_1,0,1,18,217.5925925925926,9,1624.074074074074,3.5590223877748373,0.1270343518840595,9,5.232425528095759,0.1401634185430299,550.0,7.0,319.75638229761495,559.5238095238094,0.1189875,50.00000000000001,13.939393939393945,916.6666666666664,1183.333333333333,1.584962500721156,0.1552755081804223,32.21238938053097,866.6666666666664,15.115864527629238
12K,London_1,0,1,49,208.16326530612244,11,551.5151515151515,4.011000605115303,0.1800028333744826,89,6.107743267885237,0.2934201081611783,150.0,33.0,465.3217255704761,309.0909090909091,0.2990284722222222,31.818181818181824,21.27659574468085,1096.6666666666663,1483.333333333333,2.321928094887362,0.2204294970489508,21.780072904009725,1195.0,14.819068343004515
13S,NYC_4,1,0,61,250.5464480874317,26,129.4871794871795,3.603482148357641,0.0860334388529745,12,9.347654004568367,0.242077330837566,316.6666666666667,43.0,401.39036374191073,355.42635658914736,0.4181569444444444,7.2079536039768,16.23860811930406,724.9999999999998,816.6666666666665,1.0,0.1033929867972487,9.887005649717514,1166.6666666666667,24.26125379729357
13S,Italy_1,1,0,57,311.11111111111114,17,131.37254901960785,3.590481860171385,0.116457524657249,17,9.183665963148622,0.2213462848111227,250.00000000000003,38.0,417.91675179433713,466.66666666666646,0.3754430555555555,8.84635281945163,11.639937920331093,1425.0,1600.0,1.0,0.0939588744818439,20.32032032032032,1561.5384615384614,25.975537654275367
13S,India_3,1,0,67,246.26865671641792,13,146.15384615384616,3.3020931163206315,0.0577876546107631,16,8.301690737974534,0.2636818473372526,116.66666666666669,38.0,473.4547436557045,434.2105263157895,0.4113444444444444,26.68727460072128,15.095311695002575,1079.1666666666663,1749.9999999999998,3.0,0.2784916815614169,23.848515864892526,970.8333333333331,21.409613913477905
13S,Brazil_3,1,0,58,316.3793103448276,14,141.66666666666669,3.131446420406233,0.0535157259228291,4,8.198719022604479,0.2463612400457213,500.00000000000006,36.0,405.9033283690382,509.7222222222221,0.3515229166666667,48.43750000000001,20.682565789473685,1636.111111111111,3116.666666666666,3.584962500721157,0.308906682559881,36.69685819416927,1600.6172839506175,17.15431671283472
13S,Singapore_3,1,0,62,262.36559139784947,16,139.58333333333334,3.119882974143552,0.0675665774451151,7,5.258883796775759,0.2117757634471669,250.00000000000003,31.0,367.7408550476496,524.7311827956988,0.3709652777777777,45.49041713641488,14.825253664036078,1345.0,2433.333333333333,3.321928094887362,0.2953317130354403,32.30909090909091,1184.6666666666663,12.170329162585247
13S,France_3,1,0,56,291.0714285714286,23,149.2753623188406,3.3313575792462102,0.1089401804554276,5,6.938686366465591,0.1702982833037248,450.00000000000006,33.0,287.98689626008525,493.9393939393938,0.2818805555555556,39.5336370946127,35.24524256231574,1891.0256410256409,5783.333333333334,3.700439718141093,0.2960959111592098,47.29241877256318,2062.037037037037,15.360736824151456
13S,London_1,1,0,55,274.24242424242425,16,175.0,3.070857995920369,0.0817621461473199,4,6.818012137988503,0.1952567310672899,250.00000000000003,29.0,335.78496042887554,520.1149425287358,0.2771944444444444,26.06209150326797,19.403594771241828,1181.4814814814813,1550.0,2.9477027792200907,0.2781607060962767,24.18729495973755,1175.3623188405795,20.31287823771484
13S,Mexico_1,0,1,58,272.7011494252874,21,157.93650793650795,3.243896095540993,0.0655241739123891,5,6.651316565480897,0.1589406463946976,100.0,35.0,276.1063856165435,451.90476190476176,0.28425625,37.70070648683366,36.44829800899165,1505.1282051282053,2766.666666666667,4.623516641218016,0.4043864434399639,54.52835446565417,1837.323943661972,23.26871288690577
13S,Mexico_3,0,1,57,258.7719298245614,27,196.9135802469136,3.3617874846166496,0.0948414343659182,0,9.246712567645083,0.2012339966005709,83.33333333333334,39.0,322.7847607400473,378.2051282051282,0.3607451388888888,8.906882591093117,14.806246385193754,855.5555555555555,1299.9999999999998,1.584962500721156,0.1532373626777254,19.146901300688604,1516.6666666666663,27.89804180781624
13S,Sweden_4,1,0,61,282.78688524590166,19,163.1578947368421,3.1463561050719746,0.050769705018277,6,6.545347517705016,0.2397677416312104,233.3333333333333,34.0,384.46508777280815,507.3529411764707,0.3607673611111111,41.142142559399744,25.093789078782827,1495.454545454545,2600.0,3.4594316186372978,0.3049639130072111,37.11415259172977,1633.974358974359,9.76795887175212
13S,HongKong_1,1,0,54,290.1234567901235,26,189.1025641025641,3.41534529456106,0.1026106578625303,13,8.560969627565193,0.2372267831875818,100.0,25.0,518.5542526850531,626.6666666666665,0.2676631944444444,47.22284686305374,43.87227344277041,1842.1052631578943,6583.333333333333,4.037401197654112,0.3182970018543628,51.0581028401708,2412.7192982456145,18.806827583573405
13S,Vietnam_1,0,1,70,215.95238095238096,25,162.66666666666669,3.5099309874075657,0.1272957767513869,3,8.365582087265325,0.2278960739189157,200.0,40.0,433.5258264248279,377.9166666666666,0.3910520833333333,10.465698547821734,7.86179268903355,870.8333333333333,1066.6666666666663,2.0,0.1988557733792106,17.527548209366394,892.9824561403508,21.73187317207696
13S,Singapore_1,1,0,47,325.88652482269504,27,176.54320987654322,3.42586254578903,0.0865822478743465,8,7.686224441103813,0.2361943498229907,616.6666666666667,23.0,391.8782753161045,665.942028985507,0.277125,29.75584944048829,15.310274669379451,1624.9999999999998,2433.333333333333,2.584962500721156,0.2298127417764713,30.415944540727907,1950.0,12.754876376664162
13S,Sweden_2,0,1,56,284.8214285714286,17,227.45098039215688,3.3435344771673337,0.1730827479744206,6,8.704368560728378,0.251136095782647,266.6666666666667,37.0,423.2935022257456,431.081081081081,0.3436368055555555,47.08304735758408,27.72820864790665,2286.666666666667,4033.3333333333335,3.321928094887362,0.2773497019236066,48.256264531128906,2490.6666666666665,19.61689648717789
13S,Brazil_1,0,1,60,284.7222222222223,18,184.25925925925927,3.4875963221353663,0.1884149915062226,19,7.820742700953774,0.2173614735016483,216.66666666666669,45.0,355.33177929514505,379.6296296296296,0.3713548611111111,15.748031496062994,24.16338582677166,1333.333333333333,1633.333333333333,2.0,0.1873936544526789,24.76283938501799,1484.313725490196,22.18237021219805
13S,Russia_1,0,1,52,290.3846153846154,17,292.15686274509807,3.2097844894879266,0.0679656803614493,52,9.345202108401494,0.2172908938520755,183.3333333333333,36.0,389.5579890707959,419.4444444444444,0.31479375,13.767258382642996,19.80276134122288,1938.8888888888887,2100.0,1.584962500721156,0.1436241626245276,27.782621331008432,1874.5098039215688,24.159028502919902
13S,India_1,0,1,63,242.8571428571429,18,265.7407407407408,3.492737893646342,0.1076562653587168,12,7.380907042656364,0.2608514917440937,216.66666666666669,39.0,433.9991208379736,392.30769230769226,0.3919395833333333,15.2338811630847,12.958280657395704,1004.1666666666664,1399.9999999999995,2.0,0.1913842587110037,19.54,1085.5555555555552,17.812283348966194
13S,Vietnam_2,0,1,58,267.816091954023,18,277.77777777777777,3.4657792884492715,0.0969967991833073,2,7.510929354139267,0.2299281457107593,66.66666666666667,34.0,430.27824941183394,456.8627450980392,0.3385472222222222,16.473317865429237,13.503480278422275,1479.1666666666663,3066.6666666666665,2.0,0.1726819693278795,23.955296404276,1297.3684210526317,20.514511336345507
13S,NYC_1,0,1,54,288.58024691358025,14,272.61904761904765,3.088421107285358,0.1439306512086119,16,8.781924178331398,0.2120244105193118,166.66666666666669,34.0,393.0452372093067,458.33333333333337,0.2732361111111111,27.455441789912776,18.960940462646946,1508.333333333333,2899.9999999999995,2.75,0.2391025820750022,29.42329227323628,1401.333333333333,26.29417362497406
13S,London_3,0,1,59,291.8079096045198,16,189.5833333333333,3.2738689638754126,0.0719379142803161,21,8.709761013095825,0.2339943903621328,200.0,38.0,422.9025810218668,453.07017543859655,0.3293409722222222,25.28556593977155,20.508826583592946,1352.7777777777776,2699.9999999999995,2.584962500721156,0.2267867207404204,26.410949645150392,1240.4761904761904,17.847423640204823
13S,Italy_4,1,0,57,299.70760233918134,15,244.44444444444449,3.3809673943116,0.1470382347051065,1,7.2810008269493505,0.1652988312449171,50.0,41.0,298.91335845088605,416.6666666666666,0.2795069444444444,18.731443994601893,23.64372469635628,1927.7777777777767,3016.6666666666665,2.584962500721156,0.2236463118112046,32.48414376321353,1600.520833333333,23.12945826103721
13S,Russia_3,0,1,55,307.27272727272725,12,291.6666666666667,3.3740750753304822,0.1099892746983705,18,8.327701282263693,0.1692067508072955,150.0,32.0,335.5824749132646,528.1250000000001,0.3036284722222222,17.790187475069803,1.954527323494216,1238.8888888888887,2166.6666666666665,2.584962500721156,0.2332873267739171,17.282022152797506,1560.2564102564104,32.65301599964545
13S,France_1,0,1,56,297.61904761904765,17,214.7058823529412,3.507943417544656,0.2080868348148457,19,8.530372661617788,0.2818666461746479,583.3333333333334,37.0,465.83001763237246,450.4504504504504,0.3466944444444444,45.342465753424655,39.45205479452054,1504.5454545454545,2316.6666666666665,3.4594316186372978,0.3095075637273882,35.15673981191223,1869.1666666666663,19.775840597758407
13S,HongKong_3,0,1,68,231.37254901960785,19,143.859649122807,3.422154639714733,0.0976554874860887,39,9.800859851462496,0.287343635719805,616.6666666666667,44.0,446.450087090585,357.57575757575745,0.3906840277777778,12.181616832779625,6.810631229235879,1222.222222222222,1499.9999999999998,1.584962500721156,0.1502364788104687,17.2,1051.1111111111109,28.75241731541628
14T,Brazil_1,1,0,52,404.4871794871796,5,173.33333333333334,3.458991708517735,0.1154468721263616,3,5.771596541209667,0.2722294781162445,200.0,38.0,415.9896447869789,553.5087719298245,0.371775,52.71359484148309,32.77807630306288,2725.0,4800.0,2.584962500721156,0.2113880422848559,26.560999039385205,2764.9999999999995,14.91081118100115
14T,Vietnam_2,0,1,31,698.3870967741935,5,176.66666666666669,3.391530432416728,0.0723294022734865,0,5.808382448436335,0.1946292246426597,466.6666666666667,21.0,310.21696053174503,1030.9523809523807,0.2548673611111111,22.857142857142858,,1266.6666666666663,1400.0,1.0,0.0956921293555018,6.0336048879837065,1316.6666666666663,10.832080200501254
14T,Mexico_3,1,0,50,406.66666666666674,8,191.66666666666669,3.42857564724161,0.1062272737936182,3,4.276158917208499,0.2200228004661223,1916.6666666666667,36.0,365.463247538183,564.8148148148147,0.3321104166666667,36.6914103923648,27.571580063626723,1922.222222222222,3516.6666666666665,2.584962500721156,0.219444321086731,22.794591113972952,1573.3333333333333,16.883805484017575
14T,London_3,0,1,36,593.5185185185186,6,202.7777777777778,3.131538504021868,0.0986955761578912,4,5.360137362580511,0.1726794314064252,200.0,21.0,266.8632567298818,1017.4603174603176,0.1742694444444444,44.38217240459034,30.878035761942886,3464.583333333333,6916.666666666667,3.0,0.2351898479749566,43.05030821236826,3798.2456140350873,22.13885394029509
14T,Italy_4,0,1,48,417.0138888888889,8,210.41666666666669,3.22988235004635,0.1861286509260047,2,4.354072301504182,0.1947149300150064,333.33333333333337,28.0,297.31510250395587,714.8809523809523,0.2686944444444444,39.00772430184195,21.033868092691623,1989.3939393939395,4549.999999999999,3.4594316186372978,0.2846956308298115,45.555068973067655,2237.096774193548,15.372119189390778
14T,France_1,1,0,45,464.0740740740741,6,169.44444444444446,3.3808532821176773,0.195435759714724,3,4.407853042246815,0.1379261613793879,350.0,33.0,216.1307930609094,632.8282828282828,0.2091284722222222,29.55100507232764,26.62032688333647,2912.962962962963,6933.333333333334,3.1699250014423126,0.2484437548917819,42.21411192214112,2435.0877192982457,29.70770071559101
14T,France_3,1,0,48,411.1111111111112,9,207.40740740740745,2.76668612579635,0.0594401762321704,13,6.02113039181921,0.1650280865467622,100.0,36.0,252.1985701820548,548.148148148148,0.2650409722222222,19.807151466452392,11.128967456809963,1643.3333333333333,3150.0,2.321928094887362,0.1998100357370099,19.22134494963245,1238.59649122807,32.1610832343161
14T,Mexico_1,1,0,34,581.3725490196078,8,262.5,2.7023656075460867,0.1044320977012398,10,4.609926039783752,0.1098264440835464,633.3333333333334,23.0,179.00687211293354,859.4202898550727,0.1461027777777777,33.686786296900486,23.30070690592714,2064.9999999999995,3033.333333333333,3.321928094887362,0.2872096682915458,37.34580592105264,2328.846153846154,22.06238568391913
14T,Russia_3,0,1,46,368.84057971014494,13,316.6666666666667,2.9238157836914063,0.0909999697851888,4,6.342767334381674,0.2229264595803748,333.33333333333337,31.0,381.6986357188583,547.3118279569892,0.3063736111111111,20.3239289446186,2.403343782654128,1296.6666666666663,2116.6666666666665,2.321928094887362,0.2101882703694738,13.182128240109142,1610.4166666666663,27.666318355973527
14T,NYC_1,1,0,55,380.6060606060606,5,150.0,3.426233015753406,0.1725022214291238,5,3.663363151317525,0.1698205206761375,533.3333333333334,26.0,272.6075513757586,805.1282051282051,0.2602944444444444,43.91798282072596,21.30784150734275,1651.0416666666663,3666.666666666666,4.0,0.3378418358241492,36.91675231243576,1870.8333333333333,18.903358886733784
14T,NYC_4,1,0,53,366.9811320754717,8,191.66666666666669,3.271693224225725,0.1439161936393298,8,5.544734956041945,0.1669585480443409,150.0,35.0,290.2380967471533,555.7142857142856,0.2686006944444444,4.337824515280972,15.412421952021033,2199.9999999999995,2199.9999999999995,0.0,0.0,18.895486935866984,1559.8039215686274,24.05394474076696
14T,Vietnam_1,0,1,47,431.20567375886526,9,238.88888888888889,3.285168265321117,0.1482990126288128,0,5.284152306068259,0.1724500547548331,333.33333333333337,30.0,315.40556609872874,675.5555555555553,0.3014388888888888,18.3451536643026,10.023640661938536,1616.6666666666663,2866.6666666666665,2.0,0.1741454126644945,22.545782047433203,1925.6410256410256,22.47096310001028
14T,Sweden_4,1,0,46,477.89855072463774,3,261.11111111111114,3.02844594775357,0.0631253039537895,0,6.448479494963783,0.1861493527754619,100.0,33.0,331.9066845832129,666.1616161616162,0.24975625,22.08074534161491,2.546583850931677,2962.5,5516.666666666666,2.0,0.1609098543905429,16.115884556069616,2438.333333333333,24.964113181504487
14T,Russia_1,0,1,59,345.76271186440675,1,733.3333333333334,3.180589288102146,0.220168177331308,0,5.489085113185278,0.1763315807069714,83.33333333333334,38.0,334.20491992278147,536.842105263158,0.2437784722222222,43.10441094360693,37.65121905825424,1245.1612903225807,2716.666666666666,4.889680181354617,0.4286526962328333,46.63483401546157,1486.2318840579703,25.62011847231047
14T,India_1,1,0,41,476.4227642276424,7,347.61904761904765,3.3292002578871185,0.1780624976636837,1,5.45579230449844,0.1902056511270756,50.0,25.0,338.5152414616111,781.3333333333335,0.2783513888888889,41.44420131291029,22.713347921225385,2630.555555555555,4966.666666666666,2.584962500721156,0.2105400363259293,33.396008099508244,2565.555555555556,15.126914660831517
14T,Sweden_2,1,0,54,388.8888888888889,4,200.0,3.4304509859111354,0.2812533060112724,3,5.567320921756815,0.1950981482034238,250.00000000000003,39.0,307.2468982968762,538.4615384615383,0.3470694444444444,21.950171821305844,23.15292096219932,2129.1666666666665,4000.0,2.0,0.1671482826328671,22.394091415830545,2231.9444444444443,19.77079686182974
14T,India_3,0,1,45,441.1111111111111,6,241.66666666666663,3.392648856521498,0.1773502491085093,2,4.85279825915231,0.1922030676575382,233.3333333333333,25.0,334.36878351975554,794.0000000000001,0.2867395833333333,48.43511450381679,35.80152671755726,1626.923076923077,3300.0,3.54659356429494,0.3034437276939666,34.347940173182884,1897.1014492753616,26.845940319222763
14T,Singapore_1,0,1,45,391.4814814814815,10,385.00000000000006,3.0050337103348745,0.0879120266199379,0,6.300830781485479,0.2043340882041454,233.3333333333333,23.0,409.48190328216407,765.9420289855072,0.2815680555555555,19.12325285895807,26.11181702668361,1254.1666666666663,2150.0,2.0,0.1806774538952301,18.09198023565184,1220.5128205128206,17.851160910246048
14T,London_1,1,0,41,513.4146341463414,8,170.83333333333334,3.4480918825051274,0.0885631622050532,0,5.393941013350561,0.1805631115466319,566.6666666666667,30.0,315.6764145496411,701.6666666666665,0.2220208333333333,52.46685503151489,43.14279504455553,3094.8717948717945,7750.0,3.54659356429494,0.2745085135703355,50.38369713506139,3939.3333333333326,40.13584003477505
